long,lat,group,order,region,subregion,year,Pop,Income,twoB,threeB,fourB,A,BT,DV,FR,HF,HR,IV,LPC,MLP,MLPSF,MPC,MSP,MSPSF,MT,MVSF,PRR,RAH,RMP,RZSF,SF,SFG,SFL,SLPR,SPY,TT
-121.478507995605,37.4828987121582,157,6965,california,alameda,1996,1359.099,28535,152197.777777778,226967.361111111,279629.166666667,216557.638888889,131594.444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,205049.316471429,141.617232479583,200847.222222222,142.895833333333,NA,NA,NA,NA,241027.083333333,NA,NA,NA,NA,348667.521367521
-121.478507995605,37.4828987121582,157,6965,california,alameda,1997,1380.383,29971,171414.444444444,239140.104166667,300089.583333333,228619.270833333,137801.5625,21.0347727272727,NA,NA,NA,71.4677272727273,NA,NA,NA,NA,213161.618052601,146.132988997277,222423.958333333,151.28125,NA,NA,NA,NA,254790.625,NA,NA,NA,NA,374617.948717949
-121.478507995605,37.4828987121582,157,6965,california,alameda,1998,1405.903,32234,189932.777777778,267451.5625,337749.479166667,256043.229166667,151997.916666667,9.25838541666667,3.28206333333333,2.23862739726027,NA,87.908125,NA,NA,NA,NA,221734.779324852,159.665803364618,248255.208333333,168.848958333333,NA,NA,NA,NA,285222.395833333,98.024895212766,2.36080065789474,NA,6.14864895833333,419815.384615385
-121.478507995605,37.4828987121582,157,6965,california,alameda,1999,1427.114,34513,211057.777777778,298254.6875,379365.104166667,287947.395833333,170233.333333333,7.85895833333333,2.26275547445255,1.44127131147541,NA,89.9165625,NA,NA,NA,NA,251939.053084756,180.474641270403,281146.354166667,189.473958333333,NA,NA,NA,NA,318526.5625,97.2759157068063,2.96749585798817,NA,6.73940260416667,471842.307692308
-121.478507995605,37.4828987121582,157,6965,california,alameda,2000,1450.086,39093,277123.333333333,380213.541666667,480102.604166667,371522.395833333,229457.8125,0.848541666666667,1.82621904761905,0.94058152173913,NA,98.91171875,NA,NA,NA,NA,320321.122930539,227.98825886409,361959.375,243.223958333333,NA,NA,NA,NA,400728.125,97.662131147541,2.61148917197452,NA,6.51343020833333,597307.692307692
-121.478507995605,37.4828987121582,157,6965,california,alameda,2001,1468.652,38991,318203.888888889,426436.979166667,536807.291666667,416173.958333333,267712.5,19.13859375,1.2360552238806,0.510386666666667,NA,77.1766145833333,NA,NA,NA,NA,369099.35804908,260.966744061664,410456.25,274.942708333333,NA,NA,NA,NA,438337.5,95.2639201117318,4.94159707602339,NA,5.615634375,665319.254658385
-121.478507995605,37.4828987121582,157,6965,california,alameda,2002,1460.438,39619,338772.777777778,449368.75,560780.208333333,437882.8125,288769.791666667,23.8542708333333,1.09745465116279,0.759163095238095,NA,70.895625,NA,NA,NA,NA,390437.058277586,278.297016893024,434540.625,291.151041666667,NA,NA,NA,NA,459169.791666667,93.685290860215,6.90761071428571,NA,5.69083385416667,690127.380952381
-121.478507995605,37.4828987121582,157,6965,california,alameda,2003,1451.418,41226,374987.222222222,493705.208333333,607298.4375,479831.770833333,316014.0625,10.5189583333333,1.14187849462366,0.788888392857143,NA,83.3030208333333,NA,NA,NA,NA,419640.938014205,301.575581302815,473459.375,318.875,NA,NA,NA,NA,503195.833333333,93.2478908602151,7.04078258426966,NA,6.37812395833333,740767.261904762
-121.478507995605,37.4828987121582,157,6965,california,alameda,2004,1441.496,43140,438918.333333333,570041.145833333,697622.395833333,557344.270833333,367990.104166667,1.85192708333333,1.20346206896552,0.822270192307692,NA,97.133125,NA,NA,NA,NA,492081.233422414,346.241672321619,555346.875,369.015625,NA,NA,NA,NA,584772.916666667,95.3718251336898,4.92185344827586,NA,7.18760260416667,840954.761904762
-121.478507995605,37.4828987121582,157,6965,california,alameda,2005,1435.87,44745,521633.888888889,678390.104166667,822986.458333333,667149.479166667,443276.5625,0.834583333333333,1.02265,0.592251162790698,NA,98.6497395833333,NA,NA,NA,NA,582486.809540854,409.74775684803,657685.416666667,438.630208333333,NA,NA,NA,NA,699618.75,95.6421494623656,4.68392965116279,NA,7.18434479166667,975882.738095238
-121.478507995605,37.4828987121582,157,6965,california,alameda,2006,1437.154,47382,537928.333333333,690273.4375,847059.895833333,682903.125,463287.5,36.6656770833333,0.999593023255814,1.18211588785047,NA,53.0183854166667,NA,NA,NA,NA,603797.451816571,432.50168784556,675140.104166667,451.875,NA,NA,NA,NA,717925,95.0314467032967,5.31136094674556,NA,6.02898333333333,997182.738095238
-121.478507995605,37.4828987121582,157,6965,california,alameda,2007,1447.863,48133,512087.222222222,667007.291666667,817882.8125,656224.479166667,436992.708333333,80.9666145833333,4.26916573426573,6.07140301204819,NA,11.9788541666667,NA,NA,NA,NA,599501.690509317,411.772485805415,650378.645833333,433.598958333333,NA,NA,NA,NA,690329.166666667,90.832254494382,9.61771834319527,NA,5.06011197916667,979087.5
-121.478507995605,37.4828987121582,157,6965,california,alameda,2008,1468.793,48335,431139.444444444,580236.458333333,721704.166666667,566748.958333333,354474.479166667,97.5380208333333,25.3476626506024,16.478356284153,NA,1.56671875,NA,550899.75,353.640216272432,NA,521970.277673154,344.660760767931,564219.791666667,370.333333333333,NA,NA,NA,NA,599142.1875,81.645736746988,18.4655012121212,0.960586486486486,4.28667291666667,884563.690476191
-121.478507995605,37.4828987121582,157,6965,california,alameda,2009,1489.583,45521,370056.666666667,520933.333333333,652790.104166667,505340.625,295013.541666667,84.11546875,32.3381210843374,13.8201818681319,NA,12.1539583333333,NA,496212.786458333,324.490622004835,NA,451776.66638875,302.718943971956,504998.958333333,325.989583333333,NA,NA,NA,NA,533205.729166667,71.7131464285714,28.2868535714286,0.983454051982098,4.5453,812209.523809524
-121.478507995605,37.4828987121582,157,6965,california,alameda,2010,1513.754,46494,367567.222222222,521108.333333333,654915.625,504124.479166667,287715.104166667,41.2133333333333,24.1481982352941,13.6696449197861,50.7567567567568,49.6694270833333,7.15959542857143,482678.526041667,310.490757689477,6.63338154981354,462510.202331515,303.755989674785,497858.333333333,324.838541666667,19.7177083333333,2036,1464.59459459459,1.4045625,532100,70.2517202312139,29.7482797687861,0.992716610163949,4.77003489583333,811172.619047619
-121.478507995605,37.4828987121582,157,6965,california,alameda,2011,1533.052,49575,338155.555555556,491738.020833333,626345.833333333,475188.541666667,261028.125,79.7282291666667,25.963973255814,12.3499114130435,92.2874251497006,13.4515104166667,7.87538854166667,461058.479166667,291.66128046752,7.03421639052873,438447.290253416,278.792384213173,466260.9375,304.526041666667,17.9765625,2069.796875,1613.70658682635,1.42798958333333,504211.979166667,66.2298222891566,34.158987195122,0.983053660560496,4.66767604166667,774789.880952381
-121.478507995605,37.4828987121582,157,6965,california,alameda,2012,1556.952,51746,346150,504195.3125,646589.0625,490082.8125,263068.229166667,33.0897395833333,18.7983606936416,8.03512582417582,174.050561797753,59.2967708333333,4.0877296875,467321.026041667,299.535309086368,5.74917749894298,433347.380214375,280.060185790071,483912.5,313.526041666667,16.91828125,2238.66145833333,1703.87078651685,1.52846875,524616.145833333,66.2793642458101,33.7206357541899,1.00671112258593,4.7423609375,806448.214285714
-121.478507995605,37.4828987121582,157,6965,california,alameda,2013,1583.845,53798,430326.666666667,605248.958333333,763840.104166667,597331.25,329753.125,1.00208333333333,8.72325344827586,3.02189404761905,163.451428571429,98.6514583333333,5.31453776595745,551978.161458333,359.855011727125,5.76008161311446,507525.239511728,339.633003385018,590257.8125,380.322916666667,19.9158333333333,2339.61979166667,1876.78285714286,1.59784375,639628.645833333,81.5356289617486,18.6582198895028,1.04604763154121,4.76149739583333,945376.785714286
-121.478507995605,37.4828987121582,157,6965,california,alameda,2014,1612.85,56261,494837.777777778,668744.270833333,839623.4375,669208.333333333,395688.020833333,7.97661458333333,5.28626073619632,1.97653719512195,120.696629213483,88.8797916666667,6.95811770833333,640935.385416667,398.359112882836,4.5257668980779,592696.13340241,397.976182828374,656764.583333333,428.65625,20.3265625,2607.02083333333,2096.40782122905,1.77771875,709781.770833333,89.275610326087,11.0477584269663,1.03510502030402,4.484375,1021301.19047619
-121.512893676758,37.4828987121582,157,6966,california,alameda,1996,1359.099,28535,152197.777777778,226967.361111111,279629.166666667,216557.638888889,131594.444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,205049.316471429,141.617232479583,200847.222222222,142.895833333333,NA,NA,NA,NA,241027.083333333,NA,NA,NA,NA,348667.521367521
-121.512893676758,37.4828987121582,157,6966,california,alameda,1997,1380.383,29971,171414.444444444,239140.104166667,300089.583333333,228619.270833333,137801.5625,21.0347727272727,NA,NA,NA,71.4677272727273,NA,NA,NA,NA,213161.618052601,146.132988997277,222423.958333333,151.28125,NA,NA,NA,NA,254790.625,NA,NA,NA,NA,374617.948717949
-121.512893676758,37.4828987121582,157,6966,california,alameda,1998,1405.903,32234,189932.777777778,267451.5625,337749.479166667,256043.229166667,151997.916666667,9.25838541666667,3.28206333333333,2.23862739726027,NA,87.908125,NA,NA,NA,NA,221734.779324852,159.665803364618,248255.208333333,168.848958333333,NA,NA,NA,NA,285222.395833333,98.024895212766,2.36080065789474,NA,6.14864895833333,419815.384615385
-121.512893676758,37.4828987121582,157,6966,california,alameda,1999,1427.114,34513,211057.777777778,298254.6875,379365.104166667,287947.395833333,170233.333333333,7.85895833333333,2.26275547445255,1.44127131147541,NA,89.9165625,NA,NA,NA,NA,251939.053084756,180.474641270403,281146.354166667,189.473958333333,NA,NA,NA,NA,318526.5625,97.2759157068063,2.96749585798817,NA,6.73940260416667,471842.307692308
-121.512893676758,37.4828987121582,157,6966,california,alameda,2000,1450.086,39093,277123.333333333,380213.541666667,480102.604166667,371522.395833333,229457.8125,0.848541666666667,1.82621904761905,0.94058152173913,NA,98.91171875,NA,NA,NA,NA,320321.122930539,227.98825886409,361959.375,243.223958333333,NA,NA,NA,NA,400728.125,97.662131147541,2.61148917197452,NA,6.51343020833333,597307.692307692
-121.512893676758,37.4828987121582,157,6966,california,alameda,2001,1468.652,38991,318203.888888889,426436.979166667,536807.291666667,416173.958333333,267712.5,19.13859375,1.2360552238806,0.510386666666667,NA,77.1766145833333,NA,NA,NA,NA,369099.35804908,260.966744061664,410456.25,274.942708333333,NA,NA,NA,NA,438337.5,95.2639201117318,4.94159707602339,NA,5.615634375,665319.254658385
-121.512893676758,37.4828987121582,157,6966,california,alameda,2002,1460.438,39619,338772.777777778,449368.75,560780.208333333,437882.8125,288769.791666667,23.8542708333333,1.09745465116279,0.759163095238095,NA,70.895625,NA,NA,NA,NA,390437.058277586,278.297016893024,434540.625,291.151041666667,NA,NA,NA,NA,459169.791666667,93.685290860215,6.90761071428571,NA,5.69083385416667,690127.380952381
-121.512893676758,37.4828987121582,157,6966,california,alameda,2003,1451.418,41226,374987.222222222,493705.208333333,607298.4375,479831.770833333,316014.0625,10.5189583333333,1.14187849462366,0.788888392857143,NA,83.3030208333333,NA,NA,NA,NA,419640.938014205,301.575581302815,473459.375,318.875,NA,NA,NA,NA,503195.833333333,93.2478908602151,7.04078258426966,NA,6.37812395833333,740767.261904762
-121.512893676758,37.4828987121582,157,6966,california,alameda,2004,1441.496,43140,438918.333333333,570041.145833333,697622.395833333,557344.270833333,367990.104166667,1.85192708333333,1.20346206896552,0.822270192307692,NA,97.133125,NA,NA,NA,NA,492081.233422414,346.241672321619,555346.875,369.015625,NA,NA,NA,NA,584772.916666667,95.3718251336898,4.92185344827586,NA,7.18760260416667,840954.761904762
-121.512893676758,37.4828987121582,157,6966,california,alameda,2005,1435.87,44745,521633.888888889,678390.104166667,822986.458333333,667149.479166667,443276.5625,0.834583333333333,1.02265,0.592251162790698,NA,98.6497395833333,NA,NA,NA,NA,582486.809540854,409.74775684803,657685.416666667,438.630208333333,NA,NA,NA,NA,699618.75,95.6421494623656,4.68392965116279,NA,7.18434479166667,975882.738095238
-121.512893676758,37.4828987121582,157,6966,california,alameda,2006,1437.154,47382,537928.333333333,690273.4375,847059.895833333,682903.125,463287.5,36.6656770833333,0.999593023255814,1.18211588785047,NA,53.0183854166667,NA,NA,NA,NA,603797.451816571,432.50168784556,675140.104166667,451.875,NA,NA,NA,NA,717925,95.0314467032967,5.31136094674556,NA,6.02898333333333,997182.738095238
-121.512893676758,37.4828987121582,157,6966,california,alameda,2007,1447.863,48133,512087.222222222,667007.291666667,817882.8125,656224.479166667,436992.708333333,80.9666145833333,4.26916573426573,6.07140301204819,NA,11.9788541666667,NA,NA,NA,NA,599501.690509317,411.772485805415,650378.645833333,433.598958333333,NA,NA,NA,NA,690329.166666667,90.832254494382,9.61771834319527,NA,5.06011197916667,979087.5
-121.512893676758,37.4828987121582,157,6966,california,alameda,2008,1468.793,48335,431139.444444444,580236.458333333,721704.166666667,566748.958333333,354474.479166667,97.5380208333333,25.3476626506024,16.478356284153,NA,1.56671875,NA,550899.75,353.640216272432,NA,521970.277673154,344.660760767931,564219.791666667,370.333333333333,NA,NA,NA,NA,599142.1875,81.645736746988,18.4655012121212,0.960586486486486,4.28667291666667,884563.690476191
-121.512893676758,37.4828987121582,157,6966,california,alameda,2009,1489.583,45521,370056.666666667,520933.333333333,652790.104166667,505340.625,295013.541666667,84.11546875,32.3381210843374,13.8201818681319,NA,12.1539583333333,NA,496212.786458333,324.490622004835,NA,451776.66638875,302.718943971956,504998.958333333,325.989583333333,NA,NA,NA,NA,533205.729166667,71.7131464285714,28.2868535714286,0.983454051982098,4.5453,812209.523809524
-121.512893676758,37.4828987121582,157,6966,california,alameda,2010,1513.754,46494,367567.222222222,521108.333333333,654915.625,504124.479166667,287715.104166667,41.2133333333333,24.1481982352941,13.6696449197861,50.7567567567568,49.6694270833333,7.15959542857143,482678.526041667,310.490757689477,6.63338154981354,462510.202331515,303.755989674785,497858.333333333,324.838541666667,19.7177083333333,2036,1464.59459459459,1.4045625,532100,70.2517202312139,29.7482797687861,0.992716610163949,4.77003489583333,811172.619047619
-121.512893676758,37.4828987121582,157,6966,california,alameda,2011,1533.052,49575,338155.555555556,491738.020833333,626345.833333333,475188.541666667,261028.125,79.7282291666667,25.963973255814,12.3499114130435,92.2874251497006,13.4515104166667,7.87538854166667,461058.479166667,291.66128046752,7.03421639052873,438447.290253416,278.792384213173,466260.9375,304.526041666667,17.9765625,2069.796875,1613.70658682635,1.42798958333333,504211.979166667,66.2298222891566,34.158987195122,0.983053660560496,4.66767604166667,774789.880952381
-121.512893676758,37.4828987121582,157,6966,california,alameda,2012,1556.952,51746,346150,504195.3125,646589.0625,490082.8125,263068.229166667,33.0897395833333,18.7983606936416,8.03512582417582,174.050561797753,59.2967708333333,4.0877296875,467321.026041667,299.535309086368,5.74917749894298,433347.380214375,280.060185790071,483912.5,313.526041666667,16.91828125,2238.66145833333,1703.87078651685,1.52846875,524616.145833333,66.2793642458101,33.7206357541899,1.00671112258593,4.7423609375,806448.214285714
-121.512893676758,37.4828987121582,157,6966,california,alameda,2013,1583.845,53798,430326.666666667,605248.958333333,763840.104166667,597331.25,329753.125,1.00208333333333,8.72325344827586,3.02189404761905,163.451428571429,98.6514583333333,5.31453776595745,551978.161458333,359.855011727125,5.76008161311446,507525.239511728,339.633003385018,590257.8125,380.322916666667,19.9158333333333,2339.61979166667,1876.78285714286,1.59784375,639628.645833333,81.5356289617486,18.6582198895028,1.04604763154121,4.76149739583333,945376.785714286
-121.512893676758,37.4828987121582,157,6966,california,alameda,2014,1612.85,56261,494837.777777778,668744.270833333,839623.4375,669208.333333333,395688.020833333,7.97661458333333,5.28626073619632,1.97653719512195,120.696629213483,88.8797916666667,6.95811770833333,640935.385416667,398.359112882836,4.5257668980779,592696.13340241,397.976182828374,656764.583333333,428.65625,20.3265625,2607.02083333333,2096.40782122905,1.77771875,709781.770833333,89.275610326087,11.0477584269663,1.03510502030402,4.484375,1021301.19047619
-121.885314941406,37.4828987121582,157,6967,california,alameda,1996,1359.099,28535,152197.777777778,226967.361111111,279629.166666667,216557.638888889,131594.444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,205049.316471429,141.617232479583,200847.222222222,142.895833333333,NA,NA,NA,NA,241027.083333333,NA,NA,NA,NA,348667.521367521
-121.885314941406,37.4828987121582,157,6967,california,alameda,1997,1380.383,29971,171414.444444444,239140.104166667,300089.583333333,228619.270833333,137801.5625,21.0347727272727,NA,NA,NA,71.4677272727273,NA,NA,NA,NA,213161.618052601,146.132988997277,222423.958333333,151.28125,NA,NA,NA,NA,254790.625,NA,NA,NA,NA,374617.948717949
-121.885314941406,37.4828987121582,157,6967,california,alameda,1998,1405.903,32234,189932.777777778,267451.5625,337749.479166667,256043.229166667,151997.916666667,9.25838541666667,3.28206333333333,2.23862739726027,NA,87.908125,NA,NA,NA,NA,221734.779324852,159.665803364618,248255.208333333,168.848958333333,NA,NA,NA,NA,285222.395833333,98.024895212766,2.36080065789474,NA,6.14864895833333,419815.384615385
-121.885314941406,37.4828987121582,157,6967,california,alameda,1999,1427.114,34513,211057.777777778,298254.6875,379365.104166667,287947.395833333,170233.333333333,7.85895833333333,2.26275547445255,1.44127131147541,NA,89.9165625,NA,NA,NA,NA,251939.053084756,180.474641270403,281146.354166667,189.473958333333,NA,NA,NA,NA,318526.5625,97.2759157068063,2.96749585798817,NA,6.73940260416667,471842.307692308
-121.885314941406,37.4828987121582,157,6967,california,alameda,2000,1450.086,39093,277123.333333333,380213.541666667,480102.604166667,371522.395833333,229457.8125,0.848541666666667,1.82621904761905,0.94058152173913,NA,98.91171875,NA,NA,NA,NA,320321.122930539,227.98825886409,361959.375,243.223958333333,NA,NA,NA,NA,400728.125,97.662131147541,2.61148917197452,NA,6.51343020833333,597307.692307692
-121.885314941406,37.4828987121582,157,6967,california,alameda,2001,1468.652,38991,318203.888888889,426436.979166667,536807.291666667,416173.958333333,267712.5,19.13859375,1.2360552238806,0.510386666666667,NA,77.1766145833333,NA,NA,NA,NA,369099.35804908,260.966744061664,410456.25,274.942708333333,NA,NA,NA,NA,438337.5,95.2639201117318,4.94159707602339,NA,5.615634375,665319.254658385
-121.885314941406,37.4828987121582,157,6967,california,alameda,2002,1460.438,39619,338772.777777778,449368.75,560780.208333333,437882.8125,288769.791666667,23.8542708333333,1.09745465116279,0.759163095238095,NA,70.895625,NA,NA,NA,NA,390437.058277586,278.297016893024,434540.625,291.151041666667,NA,NA,NA,NA,459169.791666667,93.685290860215,6.90761071428571,NA,5.69083385416667,690127.380952381
-121.885314941406,37.4828987121582,157,6967,california,alameda,2003,1451.418,41226,374987.222222222,493705.208333333,607298.4375,479831.770833333,316014.0625,10.5189583333333,1.14187849462366,0.788888392857143,NA,83.3030208333333,NA,NA,NA,NA,419640.938014205,301.575581302815,473459.375,318.875,NA,NA,NA,NA,503195.833333333,93.2478908602151,7.04078258426966,NA,6.37812395833333,740767.261904762
-121.885314941406,37.4828987121582,157,6967,california,alameda,2004,1441.496,43140,438918.333333333,570041.145833333,697622.395833333,557344.270833333,367990.104166667,1.85192708333333,1.20346206896552,0.822270192307692,NA,97.133125,NA,NA,NA,NA,492081.233422414,346.241672321619,555346.875,369.015625,NA,NA,NA,NA,584772.916666667,95.3718251336898,4.92185344827586,NA,7.18760260416667,840954.761904762
-121.885314941406,37.4828987121582,157,6967,california,alameda,2005,1435.87,44745,521633.888888889,678390.104166667,822986.458333333,667149.479166667,443276.5625,0.834583333333333,1.02265,0.592251162790698,NA,98.6497395833333,NA,NA,NA,NA,582486.809540854,409.74775684803,657685.416666667,438.630208333333,NA,NA,NA,NA,699618.75,95.6421494623656,4.68392965116279,NA,7.18434479166667,975882.738095238
-121.885314941406,37.4828987121582,157,6967,california,alameda,2006,1437.154,47382,537928.333333333,690273.4375,847059.895833333,682903.125,463287.5,36.6656770833333,0.999593023255814,1.18211588785047,NA,53.0183854166667,NA,NA,NA,NA,603797.451816571,432.50168784556,675140.104166667,451.875,NA,NA,NA,NA,717925,95.0314467032967,5.31136094674556,NA,6.02898333333333,997182.738095238
-121.885314941406,37.4828987121582,157,6967,california,alameda,2007,1447.863,48133,512087.222222222,667007.291666667,817882.8125,656224.479166667,436992.708333333,80.9666145833333,4.26916573426573,6.07140301204819,NA,11.9788541666667,NA,NA,NA,NA,599501.690509317,411.772485805415,650378.645833333,433.598958333333,NA,NA,NA,NA,690329.166666667,90.832254494382,9.61771834319527,NA,5.06011197916667,979087.5
-121.885314941406,37.4828987121582,157,6967,california,alameda,2008,1468.793,48335,431139.444444444,580236.458333333,721704.166666667,566748.958333333,354474.479166667,97.5380208333333,25.3476626506024,16.478356284153,NA,1.56671875,NA,550899.75,353.640216272432,NA,521970.277673154,344.660760767931,564219.791666667,370.333333333333,NA,NA,NA,NA,599142.1875,81.645736746988,18.4655012121212,0.960586486486486,4.28667291666667,884563.690476191
-121.885314941406,37.4828987121582,157,6967,california,alameda,2009,1489.583,45521,370056.666666667,520933.333333333,652790.104166667,505340.625,295013.541666667,84.11546875,32.3381210843374,13.8201818681319,NA,12.1539583333333,NA,496212.786458333,324.490622004835,NA,451776.66638875,302.718943971956,504998.958333333,325.989583333333,NA,NA,NA,NA,533205.729166667,71.7131464285714,28.2868535714286,0.983454051982098,4.5453,812209.523809524
-121.885314941406,37.4828987121582,157,6967,california,alameda,2010,1513.754,46494,367567.222222222,521108.333333333,654915.625,504124.479166667,287715.104166667,41.2133333333333,24.1481982352941,13.6696449197861,50.7567567567568,49.6694270833333,7.15959542857143,482678.526041667,310.490757689477,6.63338154981354,462510.202331515,303.755989674785,497858.333333333,324.838541666667,19.7177083333333,2036,1464.59459459459,1.4045625,532100,70.2517202312139,29.7482797687861,0.992716610163949,4.77003489583333,811172.619047619
-121.885314941406,37.4828987121582,157,6967,california,alameda,2011,1533.052,49575,338155.555555556,491738.020833333,626345.833333333,475188.541666667,261028.125,79.7282291666667,25.963973255814,12.3499114130435,92.2874251497006,13.4515104166667,7.87538854166667,461058.479166667,291.66128046752,7.03421639052873,438447.290253416,278.792384213173,466260.9375,304.526041666667,17.9765625,2069.796875,1613.70658682635,1.42798958333333,504211.979166667,66.2298222891566,34.158987195122,0.983053660560496,4.66767604166667,774789.880952381
-121.885314941406,37.4828987121582,157,6967,california,alameda,2012,1556.952,51746,346150,504195.3125,646589.0625,490082.8125,263068.229166667,33.0897395833333,18.7983606936416,8.03512582417582,174.050561797753,59.2967708333333,4.0877296875,467321.026041667,299.535309086368,5.74917749894298,433347.380214375,280.060185790071,483912.5,313.526041666667,16.91828125,2238.66145833333,1703.87078651685,1.52846875,524616.145833333,66.2793642458101,33.7206357541899,1.00671112258593,4.7423609375,806448.214285714
-121.885314941406,37.4828987121582,157,6967,california,alameda,2013,1583.845,53798,430326.666666667,605248.958333333,763840.104166667,597331.25,329753.125,1.00208333333333,8.72325344827586,3.02189404761905,163.451428571429,98.6514583333333,5.31453776595745,551978.161458333,359.855011727125,5.76008161311446,507525.239511728,339.633003385018,590257.8125,380.322916666667,19.9158333333333,2339.61979166667,1876.78285714286,1.59784375,639628.645833333,81.5356289617486,18.6582198895028,1.04604763154121,4.76149739583333,945376.785714286
-121.885314941406,37.4828987121582,157,6967,california,alameda,2014,1612.85,56261,494837.777777778,668744.270833333,839623.4375,669208.333333333,395688.020833333,7.97661458333333,5.28626073619632,1.97653719512195,120.696629213483,88.8797916666667,6.95811770833333,640935.385416667,398.359112882836,4.5257668980779,592696.13340241,397.976182828374,656764.583333333,428.65625,20.3265625,2607.02083333333,2096.40782122905,1.77771875,709781.770833333,89.275610326087,11.0477584269663,1.03510502030402,4.484375,1021301.19047619
-121.896774291992,37.4657135009766,157,6968,california,alameda,1996,1359.099,28535,152197.777777778,226967.361111111,279629.166666667,216557.638888889,131594.444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,205049.316471429,141.617232479583,200847.222222222,142.895833333333,NA,NA,NA,NA,241027.083333333,NA,NA,NA,NA,348667.521367521
-121.896774291992,37.4657135009766,157,6968,california,alameda,1997,1380.383,29971,171414.444444444,239140.104166667,300089.583333333,228619.270833333,137801.5625,21.0347727272727,NA,NA,NA,71.4677272727273,NA,NA,NA,NA,213161.618052601,146.132988997277,222423.958333333,151.28125,NA,NA,NA,NA,254790.625,NA,NA,NA,NA,374617.948717949
-121.896774291992,37.4657135009766,157,6968,california,alameda,1998,1405.903,32234,189932.777777778,267451.5625,337749.479166667,256043.229166667,151997.916666667,9.25838541666667,3.28206333333333,2.23862739726027,NA,87.908125,NA,NA,NA,NA,221734.779324852,159.665803364618,248255.208333333,168.848958333333,NA,NA,NA,NA,285222.395833333,98.024895212766,2.36080065789474,NA,6.14864895833333,419815.384615385
-121.896774291992,37.4657135009766,157,6968,california,alameda,1999,1427.114,34513,211057.777777778,298254.6875,379365.104166667,287947.395833333,170233.333333333,7.85895833333333,2.26275547445255,1.44127131147541,NA,89.9165625,NA,NA,NA,NA,251939.053084756,180.474641270403,281146.354166667,189.473958333333,NA,NA,NA,NA,318526.5625,97.2759157068063,2.96749585798817,NA,6.73940260416667,471842.307692308
-121.896774291992,37.4657135009766,157,6968,california,alameda,2000,1450.086,39093,277123.333333333,380213.541666667,480102.604166667,371522.395833333,229457.8125,0.848541666666667,1.82621904761905,0.94058152173913,NA,98.91171875,NA,NA,NA,NA,320321.122930539,227.98825886409,361959.375,243.223958333333,NA,NA,NA,NA,400728.125,97.662131147541,2.61148917197452,NA,6.51343020833333,597307.692307692
-121.896774291992,37.4657135009766,157,6968,california,alameda,2001,1468.652,38991,318203.888888889,426436.979166667,536807.291666667,416173.958333333,267712.5,19.13859375,1.2360552238806,0.510386666666667,NA,77.1766145833333,NA,NA,NA,NA,369099.35804908,260.966744061664,410456.25,274.942708333333,NA,NA,NA,NA,438337.5,95.2639201117318,4.94159707602339,NA,5.615634375,665319.254658385
-121.896774291992,37.4657135009766,157,6968,california,alameda,2002,1460.438,39619,338772.777777778,449368.75,560780.208333333,437882.8125,288769.791666667,23.8542708333333,1.09745465116279,0.759163095238095,NA,70.895625,NA,NA,NA,NA,390437.058277586,278.297016893024,434540.625,291.151041666667,NA,NA,NA,NA,459169.791666667,93.685290860215,6.90761071428571,NA,5.69083385416667,690127.380952381
-121.896774291992,37.4657135009766,157,6968,california,alameda,2003,1451.418,41226,374987.222222222,493705.208333333,607298.4375,479831.770833333,316014.0625,10.5189583333333,1.14187849462366,0.788888392857143,NA,83.3030208333333,NA,NA,NA,NA,419640.938014205,301.575581302815,473459.375,318.875,NA,NA,NA,NA,503195.833333333,93.2478908602151,7.04078258426966,NA,6.37812395833333,740767.261904762
-121.896774291992,37.4657135009766,157,6968,california,alameda,2004,1441.496,43140,438918.333333333,570041.145833333,697622.395833333,557344.270833333,367990.104166667,1.85192708333333,1.20346206896552,0.822270192307692,NA,97.133125,NA,NA,NA,NA,492081.233422414,346.241672321619,555346.875,369.015625,NA,NA,NA,NA,584772.916666667,95.3718251336898,4.92185344827586,NA,7.18760260416667,840954.761904762
-121.896774291992,37.4657135009766,157,6968,california,alameda,2005,1435.87,44745,521633.888888889,678390.104166667,822986.458333333,667149.479166667,443276.5625,0.834583333333333,1.02265,0.592251162790698,NA,98.6497395833333,NA,NA,NA,NA,582486.809540854,409.74775684803,657685.416666667,438.630208333333,NA,NA,NA,NA,699618.75,95.6421494623656,4.68392965116279,NA,7.18434479166667,975882.738095238
-121.896774291992,37.4657135009766,157,6968,california,alameda,2006,1437.154,47382,537928.333333333,690273.4375,847059.895833333,682903.125,463287.5,36.6656770833333,0.999593023255814,1.18211588785047,NA,53.0183854166667,NA,NA,NA,NA,603797.451816571,432.50168784556,675140.104166667,451.875,NA,NA,NA,NA,717925,95.0314467032967,5.31136094674556,NA,6.02898333333333,997182.738095238
